1	2
2	2
3	1
4	1
5	2
6	1
7	2
8	1
9	2
10	2
11	2
12	2
13	1
14	2
15	2
16	2
17	2
18	1
19	2
20	2
21	1
22	1
23	2
24	1
25	1
26	2
27	2
28	1
29	2
30	1
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	1
41	2
42	2
43	1
44	1
45	2
46	2
47	2
48	2
49	2
50	1
51	2
52	2
53	2
54	2
55	2
56	2
57	1
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	1
67	2
68	2
69	1
70	2
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	2
83	2
84	1
85	2
86	2
87	2
88	2
89	2
90	2
91	2
92	1
93	2
94	2
95	2
96	2
97	2
98	2
99	2
100	2
101	2
102	2
103	1
104	2
105	1
106	0
107	1
108	2
109	2
110	3
111	1
112	2
113	3
114	0
115	3
116	3
117	3
118	3
119	3
120	0
121	0
122	1
123	3
124	3
125	3
126	3
127	3
128	3
129	0
130	3
131	0
132	3
133	3
134	3
135	0
136	3
137	3
138	1
139	1
140	0
141	3
142	0
143	3
144	3
145	3
146	3
147	3
148	3
149	3
150	1
151	1
152	3
153	1
154	3
155	1
156	0
157	1
158	2
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	2
173	1
174	1
175	2
176	1
177	2
178	1
179	1
180	2
181	1
182	1
183	2
184	1
185	2
186	2
187	1
188	1
189	2
190	1
191	2
192	1
193	2
194	1
195	1
196	2
197	2
198	1
199	2
200	2
201	1
202	2
203	1
204	1
205	1
206	2
207	1
208	2
209	2
210	2
211	1
212	1
213	2
214	1
215	1
216	2
217	1
218	1
219	2
220	1
221	1
222	2
223	1
224	1
225	1
226	2
227	1
228	1
229	2
230	1
231	1
232	2
233	1
234	2
235	1
236	1
237	1
238	2
239	2
240	2
241	2
242	1
243	2
244	2
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	2
257	2
258	1
259	2
260	2
261	1
262	1
263	1
264	2
265	1
266	1
267	2
268	2
269	1
270	1
271	2
272	2
273	2
274	1
275	2
276	1
277	2
278	2
279	1
280	1
281	2
282	2
283	2
284	1
285	2
286	1
287	1
288	1
289	1
290	2
291	2
292	2
293	2
294	2
295	1
296	1
297	2
298	1
299	2
300	1
301	1
302	2
303	1
304	2
305	2
306	2
307	1
308	2
309	2
310	1
311	2
312	2
313	1
314	1
315	1
316	1
317	2
318	1
319	1
320	2
321	1
322	1
323	1
324	2
325	2
326	2
327	2
328	2
329	1
330	2
331	2
332	2
333	2
334	1
335	2
336	2
337	1
338	1
339	1
340	1
341	2
342	1
343	1
344	2
345	2
346	1
347	1
348	1
349	2
350	1
351	2
352	1
353	1
354	2
355	2
356	1
357	2
358	1
359	1
360	1
361	1
362	2
363	1
364	2
365	2
366	2
367	2
368	1
369	2
370	2
371	1
372	2
373	2
374	1
375	1
376	1
377	1
378	1
379	2
380	1
381	1
382	2
383	1
384	2
385	1
386	1
387	2
388	1
389	2
390	1
391	1
392	2
393	1
394	1
395	2
396	2
397	2
398	2
399	2
400	1
